Content;Url;Date
Bra urval av både arrangemang och hotell. Bokningen och betalning var smidiga. Biljetterna kom på mejl i tid med tydliga instruktioner. Det här är kanske fjärde gången och år att vi använder Nöjesresor. Mycket bra tjänst tycker vi. ☺️;https://www.trustpilot.com/reviews/653a19e9fdd6f1064fb5768c;2023-10-26T09:48:57.0000000Z
Snabb och bra service när vi använde vårt tillgodo belopp. Fixade enkelt uppgradering av hotellrum.;https://www.trustpilot.com/reviews/6538f83a51436a211a8e1fd5;2023-10-25T13:12:58.0000000Z
Fick allt på mejl. Och allt står i mejlet. Skickade också en fråga när jag skulle få biljetter och allt var enligt svaret.;https://www.trustpilot.com/reviews/65381553b1e9c62f29bba109;2023-10-24T21:04:51.0000000Z
Det är enkelt att boka och det går snabbt.Bra att bekräftelsen kommer snabbt på e-mail. Allt har fungerat bra med både biljetter och hotellbokning. Jag tvekar inte att fortsätta att boka fler event framöver. Kan varmt rekommendera Nöjesresor.;https://www.trustpilot.com/reviews/652d50fd8ae2ac42984bdf95;2023-10-16T17:04:29.0000000Z
Tack! Ett stort tack! Allting ordnades mycket bra och kommunicerades tydligt till kunden. Pjäsen vi såg motsvarade förväntningarna och hotellet var av yppersta klass.;https://www.trustpilot.com/reviews/652bd10c8d7d69e080721eb7;2023-10-15T13:46:20.0000000Z
Ganska lätt att boka. Men… Det blir ett lägre omdöme då ni inte tar American Express som betalkort.;https://www.trustpilot.com/reviews/65269a717e17920d88ac4dfc;2023-10-11T14:52:01.0000000Z
Vi har ju inte hunnit använda resan ännu men all information inför vistelsen tyckte jag va bra...;https://www.trustpilot.com/reviews/65252650f461d6283eab9e75;2023-10-10T12:24:16.0000000Z
Lätt att boka.Lätt att skriva ut biljetter.Väldigt bra, lättläst och tydligt utförd bekräftelse på min bokning.Lätt att boka och lätt att betala.Tydlig påminnelse kom några dagar före resan.;https://www.trustpilot.com/reviews/6519b929be1774e600bf0d09;2023-10-01T20:23:37.0000000Z
Allt fungerade precis som jag önskade. Väldigt smidigt att man kan boka och betala boendet på samma ställe som biljetterna. Haymarket kommer vi att rekommendera till andra, så trevligt bemötande där.;https://www.trustpilot.com/reviews/6517f9b264f226fe77b8451b;2023-09-30T12:34:26.0000000Z
Enkelt att boka men saknade att jag inte fick bekräftelse. Det tog 3 dagar tills jag fick bekräftelse att betalningen/bokningen kommit fram.;https://www.trustpilot.com/reviews/6516b23d713d053b43ae93c3;2023-09-29T13:17:17.0000000Z
Det var väldigt enkelt att beställa, och allt gick väldigt snabbt. Sen kom biljetterna snabbt aĺlt var perfekt.;https://www.trustpilot.com/reviews/65144a2fdd17b66ad3e64918;2023-09-27T17:28:47.0000000Z
God information i god tid inför vår Stockholmsresa. Bra att kunna köpa ett paket där både hotell och musikalbiljetter ingår.;https://www.trustpilot.com/reviews/6513cb67445410cb2597e82e;2023-09-27T08:27:51.0000000Z
När jag bokade biljetterna förväntade jag mig att få se de tilldelade platserna till mina två biljetter. När det gällde att välja hotell var det endast standardrum som erbjöds! Varför kan inte jag som gäst/bokare få avgöra om jag vill betala mer för lite högre standard?;https://www.trustpilot.com/reviews/651302869ffce3fb01e106d7;2023-09-26T18:10:46.0000000Z
Änglagård var otroligt bra. Rummet på Hotel Kung Carl hade fönster och balkong in mot hotellets bar vilket störde länge på kvällen;https://www.trustpilot.com/reviews/6511cdb13bc8c971fef58627;2023-09-25T20:13:05.0000000Z
3:e året i rad som vi tjejkompisar bokar paket med show inklusive hotell via Nöjesresor. Prisvärt och väldigt nöjda med de hotell som erbjuds. Det har blivit en tradition och vi återkommer garanterat.;https://www.trustpilot.com/reviews/65113817d47c89aa97ad1307;2023-09-25T09:34:47.0000000Z
Lätt att boka om man vill ha evenemang och hotell.  Bra information om paketet. Fick ett toppen rum på hotellet. Mycket nöjd och kommer säkert boka Nöjesresor.se fler gånger;https://www.trustpilot.com/reviews/64f6131c55ead490bc518b3c;2023-09-04T19:25:48.0000000Z
Det var så smidigt att boka och biljetterna kom bara på några dagar, nu hoppas jag bara att inget förändras och vi ser verkligen fram emot denna show.;https://www.trustpilot.com/reviews/64f0e2aafc5902f5ab9a6e84;2023-08-31T20:57:47.0000000Z
Ett proffsigt omhändertagande, önskemål om speciell sittrad som infriades, snabba åtgärder.;https://www.trustpilot.com/reviews/64edb78456365a4abc375f33;2023-08-29T11:16:52.0000000Z
Gick bra när skulle addera ytterligare två till sällskapet. Tjejen jag hade på telefon gjorde ett utmärkt jobb.;https://www.trustpilot.com/reviews/64d556587c6e8a5698b03dc4;2023-08-10T23:27:53.0000000Z
Det är absolut jättebra priser, man kan t.o.m.bjuda sina barnbarn på en trevlig musikal, utan att bli ruineradÄven betala lite i sänder, om man vill. Har använt detta många gånger. Även sympatiska o prata med🙏;https://www.trustpilot.com/reviews/64d3cb43728d8c03122f5933;2023-08-09T19:22:11.0000000Z
Mycket trevlig personlig service av Amanda!Negativt var att vi bokade tillsammans parkett i bokningssystemet men dessa platser fann dock ej irl.;https://www.trustpilot.com/reviews/64d38c88c75ddd48072782cb;2023-08-09T14:54:32.0000000Z
Det blev lite fel bokningsnamn men jag fick snabbt hjälp med att rätta till detta. Hjälpsam support.;https://www.trustpilot.com/reviews/64cb61c004262207157742ff;2023-08-03T10:13:52.0000000Z
"Superbra föreställning.Mycket bra hotellerbjudande via Nöjesresor.Fredriksdalsteaterns arena är kanske inte i någon ""världsklass"" om det regnar, men som tur var uppvägde aktörernas insats hela föreställningen.";https://www.trustpilot.com/reviews/64ca1cd0246732c2f926e58a;2023-08-02T11:07:29.0000000Z
Lätt att boka och att det kommer mail tillbaka snabbt om att bokningen snart kommer tas om hand. Bra info!Snabb återkoppling!;https://www.trustpilot.com/reviews/64c7d7c2c936cf06baa09161;2023-07-31T17:48:18.0000000Z
Vi fick snabb feedback att vi måste boka om dag eftersom vi inte hade fått platser bredvid varandra. Snabb leverans av biljetter.;https://www.trustpilot.com/reviews/64c7a3a737edc9faffcf5c58;2023-07-31T14:05:59.0000000Z
Showen var mycket trevlig men det bokade rummet på hotellet var Väldigt dåligt en säng som var 1,4 bred till 2 vuxna personer passar inte oss.Vid bokning så skulle man haft tillgång att uppdatera rummet.Hotellet för övrigt var trevligt med en god frukost och trevlig personal.;https://www.trustpilot.com/reviews/64c381f9103867156a656e66;2023-07-28T10:53:13.0000000Z
Enkelt och smidigt. Bra förklarat och tryggt att biljetterna kommer separat och att ni skriver det tydligt.;https://www.trustpilot.com/reviews/64bff6c394c71c4199836a52;2023-07-25T18:22:27.0000000Z
SKULLE FÖRMEDLINGEN KOSTA 1600:- BETALA TILLBAKA MELLANSKILLNAD EFTER EN SKÄLIG BOKNINGSAVGIFT !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;https://www.trustpilot.com/reviews/649b18b9706f837cb1076edf;2023-06-27T19:13:29.0000000Z
Snabbt och enkelt genomförd bokning. Valbart betalningssätt underlättar och är gratis…Helnöjd!;https://www.trustpilot.com/reviews/6499f25f706f837cb106cf88;2023-06-26T22:17:35.0000000Z
Tog lång tid innan kontakt. Fick ta kontakt igen då fick jag kontakt med trevlig personal som ordnade platser på Änglagård samt hotell;https://www.trustpilot.com/reviews/6499cfdb706f837cb106b58f;2023-06-26T19:50:19.0000000Z
